user_id,region,country,subscription_plan,months_subscribed,usage_frequency,feature_adoption,failed_payments,support_tickets,last_active_days_ago,prompt_volume,api_or_app,renewal_behavior
NMC002962,Africa,Ghana,Business,29,16,8,0,4,6,3390,App,Renewed
NMC002963,Europe,Italy,Free,2,7,1,0,1,14,74,App,Renewed
NMC002964,Africa,Kenya,Pro,13,22,6,0,0,7,1068,App,Skipped
NMC002965,Europe,Italy,Pro,30,18,6,1,1,7,1458,API,Renewed
NMC002966,Europe,Sweden,Free,5,1,6,0,0,32,88,App,Downgraded
NMC002967,North America,United States,Pro,44,25,6,1,2,2,1548,App,Renewed
NMC002968,North America,United States,Pro,29,26,7,1,1,5,1489,App,Renewed
NMC002969,Africa,Botswana,Free,5,15,4,0,2,18,386,API,Renewed
NMC002970,Africa,Morocco,Pro,32,20,5,1,0,3,1037,App,Downgraded
NMC002971,North America,United States,Business,28,24,9,0,1,1,5013,API,Renewed
NMC002972,Europe,Germany,Pro,33,25,8,1,1,5,2148,App,Downgraded
NMC002973,Asia,Japan,Pro,27,15,5,0,2,17,1221,App,Renewed
NMC002974,Africa,Ghana,Business,16,22,9,0,2,1,4083,API,Renewed
NMC002975,Africa,Kenya,Pro,21,20,7,0,0,9,1171,App,Renewed
NMC002976,North America,United States,Business,28,17,7,0,1,16,3728,API,Renewed
NMC002977,Africa,Tanzania,Pro,6,19,8,1,1,23,2055,API,Renewed
NMC002978,Africa,Nigeria,Pro,11,12,9,0,0,24,2001,API,Renewed
NMC002979,Latin America,Colombia,Business,39,27,9,0,4,1,8374,API,Renewed
NMC002980,Europe,United Kingdom,Pro,9,22,7,0,0,1,1469,API,Renewed
NMC002981,Africa,Côte d’Ivoire,Pro,20,15,8,0,1,25,908,App,Renewed
NMC002982,North America,Mexico,Pro,35,25,7,0,0,5,1800,App,Renewed
NMC002983,Europe,Spain,Business,35,25,4,0,4,2,4080,API,Renewed
NMC002984,North America,United States,Pro,1,21,4,0,0,6,1450,API,Renewed
NMC002985,North America,United States,Pro,5,25,5,0,0,3,1001,App,Skipped
NMC002986,North America,United States,Pro,33,24,6,0,0,3,667,App,Skipped
NMC002987,Africa,South Africa,Free,2,7,6,0,3,9,150,App,Renewed
NMC002988,Africa,Ghana,Free,5,10,5,0,1,18,202,App,Skipped
NMC002989,North America,United States,Free,23,13,5,0,2,17,238,App,Downgraded
NMC002990,Africa,South Africa,Pro,37,16,7,0,1,21,1516,API,Renewed
NMC002991,Africa,Botswana,Free,6,2,8,0,0,33,71,App,Skipped
NMC002992,Europe,Spain,Free,4,11,7,0,0,13,257,App,Downgraded
NMC002993,Africa,Morocco,Free,9,21,3,0,2,2,144,App,Skipped
NMC002994,Asia,Philippines,Free,7,11,1,0,0,12,119,App,Renewed
NMC002995,Africa,Nigeria,Pro,20,30,6,1,0,2,2295,API,Renewed
NMC002996,Africa,Ghana,Pro,23,14,8,1,1,20,963,API,Renewed
NMC002997,Africa,Egypt,Free,4,9,4,0,1,7,158,App,Renewed
NMC002998,North America,United States,Pro,22,23,8,0,1,2,2010,API,Renewed
NMC002999,Europe,France,Free,4,10,4,0,1,25,255,App,Skipped
NMC003000,North America,Canada,Pro,21,16,8,0,0,20,1445,API,Downgraded
NMC003001,Europe,United Kingdom,Free,3,13,7,0,3,2,226,App,Renewed
NMC003002,Africa,Nigeria,Pro,25,17,5,0,0,23,1236,API,Downgraded
NMC003003,North America,United States,Free,44,8,8,0,0,21,198,App,Renewed
NMC003004,Africa,Ghana,Business,26,19,8,1,3,23,3570,App,Renewed
NMC003005,Asia,India,Pro,11,19,7,0,0,9,1676,API,Renewed
NMC003006,Africa,Nigeria,Free,14,7,4,0,1,15,197,API,Renewed
NMC003007,Latin America,Argentina,Pro,7,21,6,0,0,4,1626,API,Skipped
NMC003008,Latin America,Colombia,Business,19,25,8,0,1,2,3183,App,Renewed
NMC003009,Asia,India,Pro,6,19,8,0,4,7,879,App,Renewed
NMC003010,Africa,Kenya,Free,11,9,3,0,5,16,161,App,Downgraded
NMC003011,Europe,Sweden,Pro,16,17,9,0,2,5,1720,App,Renewed
NMC003012,North America,United States,Business,14,23,7,1,4,2,3746,App,Renewed
NMC003013,North America,United States,Pro,13,18,9,0,0,7,1918,API,Renewed
NMC003014,North America,United States,Pro,4,18,6,0,1,18,859,App,Downgraded
NMC003015,Africa,Uganda,Free,9,4,7,0,1,58,181,App,Downgraded
NMC003016,Europe,Netherlands,Free,3,8,1,0,2,25,57,App,Downgraded
NMC003017,North America,Mexico,Free,21,12,3,0,0,10,166,App,Renewed
NMC003018,Africa,Ghana,Pro,20,20,6,1,3,4,1370,App,Downgraded
NMC003019,North America,Mexico,Free,5,16,5,0,2,22,309,App,Renewed
NMC003020,North America,United States,Pro,5,19,8,0,2,14,1486,App,Skipped
NMC003021,Europe,United Kingdom,Pro,33,22,5,0,3,2,2315,API,Skipped
NMC003022,Europe,Spain,Pro,29,24,8,0,1,5,1428,App,Renewed
NMC003023,North America,Mexico,Business,26,30,7,0,1,1,3943,App,Downgraded
NMC003024,Africa,Ghana,Free,3,23,6,0,0,5,354,App,Downgraded
NMC003025,Africa,Rwanda,Free,5,3,2,0,0,60,40,App,Renewed
NMC003026,Europe,Germany,Pro,21,16,8,0,2,10,1241,App,Renewed
NMC003027,Europe,Germany,Free,8,5,4,0,1,56,109,App,Skipped
NMC003028,Africa,Senegal,Business,37,24,9,0,4,1,4065,App,Renewed
NMC003029,Latin America,Chile,Free,25,12,5,0,2,2,179,App,Downgraded
NMC003030,Asia,Philippines,Free,9,10,2,0,0,18,156,App,Downgraded
NMC003031,North America,Canada,Pro,33,21,9,1,3,5,816,API,Downgraded
NMC003032,Africa,Kenya,Pro,48,17,10,0,1,15,2998,API,Downgraded
NMC003033,Africa,South Africa,Pro,41,22,9,1,0,2,1335,App,Renewed
NMC003034,Africa,Kenya,Pro,48,20,8,0,0,3,1591,App,Renewed
NMC003035,Africa,Egypt,Pro,15,18,9,0,4,8,1244,API,Renewed
NMC003036,Asia,India,Pro,7,16,4,0,3,9,1511,API,Renewed
NMC003037,Oceania,Australia,Pro,19,14,6,0,0,8,1011,App,Skipped
NMC003038,Europe,Sweden,Free,12,4,4,0,0,36,110,App,Renewed
NMC003039,Africa,Morocco,Pro,15,19,6,0,1,10,1649,App,Renewed
NMC003040,Africa,Kenya,Business,18,21,9,1,2,3,4669,API,Renewed
NMC003041,Europe,Germany,Business,16,22,10,0,3,6,4357,App,Renewed
NMC003042,Europe,France,Pro,28,23,9,0,0,3,1413,App,Renewed
NMC003043,Africa,Nigeria,Business,17,14,9,0,2,8,1960,App,Renewed
NMC003044,Africa,South Africa,Free,4,11,5,0,3,4,159,App,Renewed
NMC003045,North America,Mexico,Pro,18,24,9,0,2,2,1896,API,Renewed
NMC003046,Africa,Kenya,Business,21,21,10,0,1,4,4327,API,Renewed
NMC003047,North America,United States,Pro,14,22,10,0,2,3,2151,API,Renewed
NMC003048,Europe,United Kingdom,Pro,2,17,9,2,2,6,1206,App,Renewed
NMC003049,Europe,Netherlands,Free,6,13,2,0,3,8,62,App,Skipped
NMC003050,North America,United States,Business,18,17,8,0,7,3,3964,API,Renewed
NMC003051,Africa,Ghana,Business,20,23,8,0,2,0,5911,API,Renewed
NMC003052,North America,Canada,Free,8,13,8,0,0,24,224,App,Downgraded
NMC003053,Africa,Ghana,Free,4,13,1,0,3,18,59,App,Skipped
NMC003054,Europe,United Kingdom,Pro,29,18,6,0,0,2,1348,App,Renewed
NMC003055,North America,Mexico,Pro,12,24,5,0,1,5,1822,App,Downgraded
NMC003056,Africa,Senegal,Free,11,7,4,0,1,2,165,App,Downgraded
NMC003057,North America,United States,Business,7,29,9,0,2,0,4845,App,Renewed
NMC003058,Asia,Philippines,Business,48,28,10,0,2,3,4910,API,Renewed
NMC003059,North America,Canada,Pro,13,27,6,0,3,5,2487,API,Renewed
NMC003060,North America,Canada,Pro,10,10,7,0,3,20,1526,API,Downgraded
NMC003061,North America,United States,Pro,8,21,6,0,1,4,1423,App,Downgraded
NMC003062,North America,United States,Business,48,27,10,0,2,3,4925,API,Renewed
NMC003063,Africa,Tanzania,Pro,19,16,9,0,0,3,1629,API,Renewed
NMC003064,Asia,Philippines,Free,3,24,4,0,3,1,320,API,Renewed
NMC003065,Europe,Netherlands,Free,3,14,3,0,2,8,173,App,Skipped
NMC003066,Europe,Germany,Free,19,15,7,0,2,6,257,App,Renewed
NMC003067,North America,Canada,Free,2,13,4,0,1,1,194,App,Skipped
NMC003068,Europe,Netherlands,Pro,13,21,10,1,0,9,1263,App,Downgraded
NMC003069,Asia,Philippines,Pro,48,22,5,0,1,4,2233,API,Renewed
NMC003070,Africa,Nigeria,Free,16,13,4,0,4,13,144,App,Skipped
NMC003071,Africa,Morocco,Pro,11,15,6,0,2,39,799,App,Downgraded
NMC003072,North America,Mexico,Business,29,30,10,0,4,1,6144,API,Renewed
NMC003073,Asia,Indonesia,Free,10,4,2,0,1,45,86,App,Skipped
NMC003074,Asia,Singapore,Pro,29,16,8,0,1,3,786,App,Renewed
NMC003075,North America,United States,Business,10,25,10,0,1,1,3839,App,Downgraded
NMC003076,Africa,Kenya,Pro,11,16,5,0,2,16,539,App,Renewed
NMC003077,Africa,Senegal,Free,10,17,4,0,0,15,325,App,Renewed
NMC003078,Africa,Senegal,Free,2,6,2,0,1,14,116,App,Renewed
NMC003079,Latin America,Brazil,Business,9,26,8,0,3,6,3269,App,Renewed
NMC003080,North America,United States,Business,23,15,8,0,2,14,3820,API,Renewed
NMC003081,North America,United States,Pro,42,23,6,0,2,1,1385,API,Renewed
NMC003082,Latin America,Peru,Free,12,0,4,0,2,35,79,App,Skipped
NMC003083,Latin America,Argentina,Free,5,18,2,0,2,14,168,App,Downgraded
NMC003084,North America,United States,Pro,3,16,7,0,1,19,1601,App,Renewed
NMC003085,Latin America,Colombia,Pro,34,24,6,0,3,1,908,App,Downgraded
NMC003086,North America,United States,Pro,7,22,10,1,0,5,1976,API,Renewed
NMC003087,Africa,Tanzania,Free,4,0,6,0,2,56,133,App,Skipped
NMC003088,Europe,Italy,Pro,11,15,6,0,2,24,1486,API,Downgraded
NMC003089,Africa,Botswana,Pro,43,24,8,0,1,1,1884,API,Renewed
NMC003090,Asia,Japan,Pro,25,21,6,0,3,1,2393,API,Renewed
NMC003091,Africa,Côte d’Ivoire,Free,11,9,5,0,0,29,167,App,Renewed
NMC003092,Asia,United Arab Emirates,Pro,5,14,7,0,0,18,1331,App,Renewed
NMC003093,Africa,Tanzania,Pro,22,15,5,0,0,11,1052,API,Skipped
NMC003094,North America,United States,Free,17,16,10,0,0,4,285,App,Skipped
NMC003095,Africa,South Africa,Pro,5,18,8,0,1,20,1065,API,Renewed
NMC003096,Latin America,Argentina,Pro,10,18,4,0,4,18,1035,App,Renewed
NMC003097,Europe,United Kingdom,Business,15,24,9,0,3,8,4201,API,Renewed
NMC003098,Europe,Germany,Business,48,26,8,0,2,2,8903,API,Renewed
NMC003099,North America,United States,Pro,4,21,6,0,0,3,1002,App,Renewed
NMC003100,North America,United States,Pro,8,18,7,0,2,6,1353,API,Downgraded
NMC003101,North America,United States,Pro,31,19,9,0,1,5,1090,API,Renewed
NMC003102,North America,Mexico,Pro,48,29,8,0,0,2,2310,API,Renewed
NMC003103,North America,United States,Business,9,30,8,0,0,1,5316,API,Renewed
NMC003104,Africa,South Africa,Pro,19,17,8,0,1,38,853,App,Renewed
NMC003105,North America,United States,Pro,21,20,9,0,1,5,2513,API,Renewed
NMC003106,Africa,South Africa,Pro,12,12,7,0,1,22,480,App,Downgraded
NMC003107,Europe,United Kingdom,Pro,21,16,8,0,0,10,1334,App,Renewed
NMC003108,Latin America,Chile,Pro,12,24,6,1,1,1,827,App,Renewed
NMC003109,Africa,Ghana,Pro,33,16,10,0,2,12,1252,API,Downgraded
NMC003110,Europe,United Kingdom,Business,13,23,7,0,3,1,4418,API,Renewed
NMC003111,North America,United States,Pro,12,22,8,0,1,5,1122,App,Renewed
NMC003112,Latin America,Chile,Business,48,27,5,0,1,1,3295,API,Renewed
NMC003113,Europe,Germany,Business,48,30,9,1,3,3,6939,API,Renewed
NMC003114,Africa,Botswana,Free,10,3,4,0,0,9,72,App,Skipped
NMC003115,Africa,Egypt,Free,6,12,3,0,2,6,229,App,Downgraded
NMC003116,Africa,Nigeria,Pro,12,15,7,1,2,21,744,App,Downgraded
NMC003117,North America,United States,Pro,10,19,10,0,0,4,1578,API,Renewed
NMC003118,Europe,France,Business,20,6,6,0,1,14,2682,API,Renewed
NMC003119,North America,Canada,Free,25,17,6,0,1,24,250,App,Renewed
NMC003120,Oceania,Australia,Free,6,9,2,0,1,6,121,App,Skipped
NMC003121,North America,United States,Free,10,14,8,0,1,19,563,App,Skipped
NMC003122,Asia,Singapore,Business,38,27,3,0,1,2,3598,API,Skipped
NMC003123,North America,United States,Free,15,10,4,0,0,24,173,App,Downgraded
NMC003124,Asia,Philippines,Free,2,9,2,0,1,11,137,App,Renewed
NMC003125,Asia,United Arab Emirates,Free,3,8,7,0,1,19,323,API,Downgraded
NMC003126,North America,United States,Pro,33,14,10,0,3,1,1304,API,Renewed
NMC003127,North America,United States,Pro,11,25,10,0,2,4,2871,API,Renewed
NMC003128,Africa,South Africa,Pro,30,11,8,1,0,9,1423,API,Skipped
NMC003129,North America,United States,Pro,3,14,1,1,0,18,863,API,Skipped
NMC003130,North America,Mexico,Business,9,29,6,0,2,2,5641,App,Renewed
NMC003131,Europe,Sweden,Free,19,11,7,0,3,30,329,App,Skipped
NMC003132,Europe,United Kingdom,Free,1,5,5,0,0,80,142,App,Downgraded
NMC003133,Africa,South Africa,Free,1,4,6,0,2,115,138,App,Downgraded
NMC003134,Africa,Senegal,Free,4,12,4,0,0,16,248,App,Downgraded
NMC003135,Africa,Côte d’Ivoire,Free,5,5,5,0,0,7,141,App,Downgraded
NMC003136,Europe,Germany,Free,11,9,4,0,0,10,197,App,Skipped
NMC003137,Africa,Nigeria,Free,8,15,6,0,1,4,209,App,Skipped
NMC003138,Asia,India,Business,21,19,7,0,3,2,4372,API,Renewed
NMC003139,North America,United States,Pro,12,19,7,0,2,17,1615,App,Renewed
NMC003140,Asia,United Arab Emirates,Free,4,7,6,0,0,15,111,App,Skipped
NMC003141,North America,United States,Business,9,18,9,0,3,9,3058,App,Renewed
NMC003142,Africa,Uganda,Business,48,17,6,0,2,13,2806,App,Renewed
NMC003143,Africa,Egypt,Free,7,12,5,0,1,14,137,App,Renewed
NMC003144,Europe,United Kingdom,Pro,32,21,5,0,1,2,1318,App,Downgraded
NMC003145,Asia,Indonesia,Free,14,6,5,0,2,7,179,App,Renewed
NMC003146,Africa,Rwanda,Free,4,4,2,0,0,24,166,App,Skipped
NMC003147,Europe,United Kingdom,Pro,21,12,7,0,1,23,1150,App,Downgraded
NMC003148,North America,United States,Free,11,11,4,0,2,18,370,App,Renewed
NMC003149,Africa,Uganda,Free,11,12,2,0,1,17,97,App,Renewed
NMC003150,North America,Canada,Business,27,23,8,0,1,2,2981,App,Renewed
NMC003151,Africa,Kenya,Business,20,23,8,0,3,1,4449,API,Renewed
NMC003152,Africa,Senegal,Pro,16,21,7,1,4,8,1670,API,Renewed
NMC003153,Europe,Sweden,Business,27,25,8,0,1,4,5125,App,Renewed
NMC003154,North America,United States,Pro,18,21,8,0,0,2,1962,API,Renewed
NMC003155,North America,United States,Pro,8,23,7,0,1,1,797,App,Skipped
NMC003156,Asia,India,Pro,22,16,10,0,1,3,1417,API,Renewed
NMC003157,North America,United States,Pro,15,22,5,0,0,5,2146,API,Skipped
NMC003158,Africa,Morocco,Pro,15,20,6,0,1,8,1100,App,Skipped
NMC003159,North America,United States,Business,5,11,8,0,1,24,2731,API,Renewed
NMC003160,Latin America,Brazil,Free,12,6,3,0,2,5,149,App,Downgraded
NMC003161,Asia,India,Pro,36,25,9,0,0,1,2621,App,Renewed
NMC003162,Africa,South Africa,Business,23,18,7,0,2,7,3557,API,Renewed
NMC003163,Asia,Singapore,Pro,31,22,8,0,1,1,1565,API,Renewed
NMC003164,Africa,Tanzania,Business,11,17,5,1,6,17,3283,API,Renewed
NMC003165,Asia,Singapore,Pro,32,23,8,0,1,4,2005,API,Renewed
NMC003166,Europe,Spain,Pro,15,15,7,0,0,10,883,App,Downgraded
NMC003167,Africa,Uganda,Free,5,18,3,0,1,1,315,API,Downgraded
NMC003168,Europe,Italy,Pro,4,18,7,0,1,17,1715,App,Renewed
NMC003169,Latin America,Brazil,Business,47,25,4,0,3,2,699,App,Renewed
NMC003170,Europe,Sweden,Pro,42,29,5,0,0,3,1178,App,Downgraded
NMC003171,Oceania,New Zealand,Pro,11,20,5,0,1,3,1496,API,Downgraded
NMC003172,Africa,Morocco,Free,6,15,4,0,2,11,360,API,Skipped
NMC003173,Europe,United Kingdom,Pro,13,17,6,0,0,25,955,API,Downgraded
NMC003174,Africa,Morocco,Free,15,11,4,0,3,5,168,App,Downgraded
NMC003175,North America,United States,Free,8,11,4,0,1,2,261,App,Downgraded
NMC003176,Africa,Ghana,Pro,11,21,8,0,0,2,2364,API,Renewed
NMC003177,Africa,Morocco,Pro,19,26,7,0,2,2,1029,App,Renewed
NMC003178,Africa,Nigeria,Free,3,13,1,0,1,9,146,App,Renewed
NMC003179,Africa,Kenya,Pro,8,16,5,1,1,16,1009,App,Renewed
NMC003180,Africa,Nigeria,Business,34,29,7,0,7,1,4618,API,Skipped
NMC003181,Africa,Côte d’Ivoire,Free,1,4,7,0,0,45,149,App,Downgraded
NMC003182,Africa,Kenya,Free,3,6,2,0,1,18,76,API,Skipped
NMC003183,Europe,United Kingdom,Pro,9,22,8,0,1,2,1983,App,Skipped
NMC003184,Asia,India,Pro,9,11,8,0,2,8,1081,API,Renewed
NMC003185,North America,United States,Business,48,26,8,0,6,5,4619,API,Renewed
NMC003186,Africa,Nigeria,Free,5,14,6,0,1,5,78,App,Renewed
NMC003187,Europe,Spain,Pro,15,26,9,0,0,5,2095,API,Renewed
NMC003188,North America,United States,Free,3,17,2,0,1,18,279,App,Skipped
NMC003189,Africa,Côte d’Ivoire,Business,27,28,10,1,5,1,5696,API,Downgraded
NMC003190,North America,United States,Pro,14,19,7,0,3,8,1492,API,Renewed
NMC003191,Europe,Germany,Free,2,9,6,0,1,14,261,App,Renewed
NMC003192,North America,United States,Free,8,17,5,0,0,9,323,App,Skipped
NMC003193,Asia,Singapore,Pro,23,25,6,0,1,1,1976,API,Renewed
NMC003194,North America,United States,Free,12,26,1,0,0,7,210,App,Renewed
NMC003195,Africa,Ghana,Pro,17,17,5,2,3,26,1134,App,Renewed
NMC003196,Europe,Netherlands,Pro,5,12,6,0,0,3,1327,App,Renewed
NMC003197,North America,United States,Pro,18,9,5,0,1,15,976,API,Downgraded
NMC003198,Africa,Côte d’Ivoire,Business,47,20,6,0,2,3,2722,App,Downgraded
NMC003199,North America,United States,Pro,21,23,4,0,1,2,1549,App,Downgraded
NMC003200,Europe,Sweden,Free,19,12,4,0,1,25,228,App,Downgraded
NMC003201,Africa,Egypt,Business,13,16,7,0,3,14,3369,API,Renewed
NMC003202,Asia,United Arab Emirates,Business,35,26,8,0,2,2,5461,API,Renewed
NMC003203,Africa,Ghana,Pro,27,17,3,1,0,19,695,App,Downgraded
NMC003204,Africa,Côte d’Ivoire,Free,3,7,3,0,1,11,90,App,Renewed
NMC003205,Africa,Nigeria,Pro,28,11,6,1,0,27,1248,API,Renewed
NMC003206,Africa,Botswana,Free,2,9,2,0,1,13,116,API,Skipped
NMC003207,North America,Mexico,Pro,8,16,7,1,0,5,1187,App,Renewed
NMC003208,North America,United States,Free,18,15,3,0,2,10,266,API,Downgraded
NMC003209,Europe,Germany,Free,14,16,2,0,1,14,203,API,Downgraded
NMC003210,Africa,Côte d’Ivoire,Business,16,19,4,0,6,17,3729,API,Renewed
NMC003211,Africa,Ghana,Business,36,25,7,0,3,2,5374,API,Renewed
NMC003212,North America,United States,Pro,27,19,10,0,2,13,2566,App,Renewed
NMC003213,North America,Mexico,Free,10,7,9,0,2,3,205,App,Downgraded
NMC003214,Africa,Nigeria,Free,4,13,2,0,2,31,142,API,Downgraded
NMC003215,North America,United States,Pro,31,17,5,0,1,13,1142,API,Renewed
NMC003216,Africa,Uganda,Pro,45,15,7,0,1,15,1591,App,Renewed
NMC003217,North America,Canada,Pro,13,23,9,0,2,2,1344,App,Renewed
NMC003218,Europe,United Kingdom,Free,4,8,4,0,2,10,90,App,Downgraded
NMC003219,Africa,South Africa,Free,33,3,4,0,0,42,135,App,Renewed
NMC003220,Asia,Philippines,Pro,7,30,9,0,0,1,2003,App,Downgraded
NMC003221,Africa,Ghana,Pro,13,14,8,0,1,10,1374,API,Renewed
NMC003222,North America,Canada,Pro,31,23,7,0,1,5,1484,App,Renewed
NMC003223,Europe,Sweden,Pro,8,28,6,2,2,0,1733,App,Skipped
NMC003224,North America,United States,Free,2,5,3,0,0,12,131,App,Skipped
NMC003225,Asia,India,Free,5,4,6,0,1,45,158,App,Skipped
NMC003226,Africa,Nigeria,Business,41,18,7,0,2,3,3519,App,Renewed
NMC003227,North America,United States,Business,39,30,7,0,7,2,3146,API,Renewed
NMC003228,Europe,Germany,Pro,24,29,6,0,1,0,1871,App,Renewed
NMC003229,Africa,Morocco,Pro,20,17,9,0,1,17,1824,API,Renewed
NMC003230,Africa,Nigeria,Free,5,5,2,0,2,39,193,API,Skipped
NMC003231,Asia,United Arab Emirates,Pro,13,20,7,0,2,4,1566,API,Renewed
NMC003232,Europe,Italy,Business,13,27,9,1,1,1,3851,App,Renewed
NMC003233,Africa,Ghana,Business,20,14,9,0,4,10,3986,API,Renewed
NMC003234,North America,Canada,Free,15,10,2,0,2,24,103,App,Skipped
NMC003235,Africa,Ghana,Pro,17,17,10,0,2,5,1530,App,Renewed
NMC003236,Asia,Indonesia,Free,2,18,5,0,1,14,354,App,Renewed
NMC003237,Oceania,Australia,Pro,31,12,7,0,3,17,843,App,Renewed
NMC003238,Asia,Singapore,Free,11,19,5,0,1,7,349,App,Renewed
NMC003239,North America,United States,Pro,7,24,6,0,1,4,2097,API,Renewed
NMC003240,Asia,Philippines,Free,14,17,4,0,0,8,244,App,Downgraded
NMC003241,Africa,South Africa,Free,3,5,4,0,3,75,13,App,Renewed
NMC003242,North America,Mexico,Business,13,22,8,0,3,1,3779,API,Renewed
NMC003243,Africa,Côte d’Ivoire,Pro,5,20,9,0,0,1,1275,API,Renewed
NMC003244,Asia,India,Pro,26,13,6,0,0,8,519,App,Renewed
NMC003245,Africa,Nigeria,Pro,19,19,9,0,0,10,2127,API,Renewed
NMC003246,Africa,Botswana,Free,9,2,5,0,1,40,107,App,Skipped
NMC003247,Africa,Nigeria,Business,27,21,6,0,1,5,3290,API,Renewed
NMC003248,Latin America,Colombia,Pro,15,30,7,0,1,3,1756,App,Downgraded
NMC003249,Africa,Uganda,Pro,43,18,5,0,3,11,1067,App,Downgraded
NMC003250,Asia,India,Free,7,9,4,0,0,41,210,API,Skipped
NMC003251,Africa,Côte d’Ivoire,Business,29,28,7,0,1,1,3482,App,Renewed
NMC003252,North America,United States,Free,11,8,5,0,0,5,173,App,Downgraded
NMC003253,North America,Mexico,Free,7,5,4,0,0,14,81,App,Skipped
NMC003254,Asia,Japan,Pro,15,13,6,0,2,32,1047,App,Renewed
NMC003255,North America,Canada,Pro,34,18,10,0,6,22,2282,API,Renewed
NMC003256,Africa,Ghana,Pro,14,14,9,0,3,18,1949,API,Renewed
NMC003257,Europe,Sweden,Pro,7,10,7,0,0,5,1518,API,Renewed
NMC003258,Africa,Nigeria,Pro,23,16,5,3,0,17,1373,App,Downgraded
NMC003259,North America,United States,Pro,16,23,7,0,1,4,876,API,Renewed
NMC003260,North America,Canada,Free,5,1,6,0,1,45,171,App,Skipped
NMC003261,Europe,United Kingdom,Free,16,18,7,0,0,2,166,App,Renewed
NMC003262,Africa,Kenya,Business,41,28,9,0,5,0,5973,App,Renewed
NMC003263,Africa,Ghana,Free,15,12,6,0,1,11,237,API,Renewed
NMC003264,Asia,Singapore,Free,2,1,2,0,2,36,88,App,Downgraded
NMC003265,Africa,Rwanda,Free,4,1,3,0,0,41,66,App,Downgraded
NMC003266,North America,United States,Pro,15,14,9,0,1,12,952,App,Renewed
NMC003267,Africa,Ghana,Pro,7,21,6,1,0,1,1380,App,Renewed
NMC003268,Asia,Philippines,Business,10,30,5,0,2,2,2903,App,Renewed
NMC003269,Africa,Uganda,Pro,11,21,8,0,1,4,2310,API,Renewed
NMC003270,North America,United States,Business,26,30,10,0,4,2,6145,App,Skipped
NMC003271,Africa,Ghana,Pro,14,16,4,1,4,7,553,App,Skipped
NMC003272,North America,United States,Pro,24,18,9,0,2,3,807,App,Skipped
NMC003273,Oceania,Australia,Pro,16,24,4,0,2,3,406,App,Renewed
NMC003274,Europe,United Kingdom,Pro,20,25,9,0,1,6,1513,App,Renewed
NMC003275,Oceania,Australia,Pro,12,19,6,2,0,11,1588,API,Renewed
NMC003276,Asia,Philippines,Free,9,8,6,0,0,9,162,App,Skipped
NMC003277,Asia,Singapore,Free,13,5,5,0,2,22,152,App,Skipped
NMC003278,Africa,Côte d’Ivoire,Pro,27,15,7,1,1,4,983,API,Renewed
NMC003279,North America,Canada,Free,2,13,2,0,2,18,151,App,Skipped
NMC003280,Europe,Spain,Business,29,24,9,0,2,4,2745,App,Downgraded
NMC003281,Africa,Kenya,Free,15,8,3,0,1,15,203,API,Downgraded
NMC003282,North America,United States,Free,5,12,2,0,3,28,191,API,Renewed
NMC003283,Africa,Uganda,Free,10,3,5,0,0,11,165,App,Downgraded
NMC003284,Europe,Spain,Business,42,19,9,0,5,12,5753,API,Renewed
NMC003285,North America,United States,Pro,17,21,7,0,0,6,942,App,Renewed
NMC003286,Europe,Sweden,Free,13,19,3,0,2,4,203,App,Skipped
NMC003287,Europe,United Kingdom,Pro,5,18,3,0,1,18,507,App,Skipped
NMC003288,North America,United States,Pro,15,21,7,0,2,3,1415,API,Renewed
NMC003289,Africa,Botswana,Pro,8,10,5,0,1,21,825,App,Skipped
NMC003290,Europe,United Kingdom,Free,12,4,10,0,0,28,256,App,Renewed
NMC003291,Oceania,Australia,Pro,20,21,10,0,0,6,1078,App,Renewed
NMC003292,North America,Canada,Pro,24,29,8,0,1,1,1826,API,Renewed
NMC003293,Latin America,Chile,Free,20,3,6,0,0,33,68,App,Downgraded
NMC003294,North America,United States,Pro,41,22,6,0,3,8,817,API,Downgraded
NMC003295,Asia,India,Pro,15,14,8,1,0,13,1425,API,Renewed
NMC003296,North America,United States,Pro,28,21,8,1,1,0,1587,App,Renewed
NMC003297,Europe,Germany,Pro,46,13,8,0,0,23,1370,API,Renewed
NMC003298,Asia,India,Free,3,16,5,0,1,4,156,App,Downgraded
NMC003299,Asia,Singapore,Business,16,19,6,2,3,13,3998,API,Downgraded
NMC003300,Africa,Tanzania,Pro,9,15,9,0,0,4,1187,App,Renewed
NMC003301,Africa,Kenya,Business,30,21,9,0,2,8,5660,API,Renewed
NMC003302,North America,Canada,Business,39,27,6,0,2,3,3772,API,Renewed
NMC003303,Africa,Uganda,Business,20,23,9,0,2,2,5980,API,Renewed
